iter	MultiClass
261	0.006745334253
262	0.006723684978
263	0.006722943893
264	0.006722314321
265	0.006677685394
266	0.006677133225
267	0.006665552047
268	0.006665126599
269	0.006664703196
270	0.006664323587
271	0.006625048728
272	0.006624705572
273	0.006617409839
274	0.006568409581
275	0.0065371239
276	0.006503660019
277	0.006503138301
278	0.006502644279
279	0.006476272292
280	0.006471918768
281	0.006451816656
282	0.006451462923
283	0.006404889421
284	0.006404443128
285	0.006404011372
286	0.006403629976
287	0.00640332808
288	0.00636204025
289	0.006328825933
290	0.006293150154
291	0.006274141947
292	0.006259531668
293	0.006240543892
294	0.006240167034
295	0.006205187612
296	0.006198815727
297	0.00617261079
298	0.006172119009
299	0.006171729412
300	0.006121954485
301	0.006112747079
302	0.006108164907
303	0.006083708576
304	0.006079874171
305	0.006053482396
306	0.006031974468
307	0.006012346653
308	0.006011630647
309	0.00601106965
310	0.005997528808
311	0.005967321733
312	0.005966836314
313	0.005966416122
314	0.005966049761
315	0.005965727879
316	0.005931760875
317	0.00589878202
318	0.005885250261
319	0.005839261837
320	0.005836153229
321	0.005818431246
322	0.005797919271
323	0.005784143402
324	0.005783575278
325	0.005772656941
326	0.005756758312
327	0.005754131309
328	0.005753837668
329	0.005727699031
330	0.005727394704
331	0.005720879976
332	0.005720604571
333	0.005718104885
334	0.005694671656
335	0.005694432005
336	0.005694217531
337	0.005670616128
338	0.005670388007
339	0.005640904205
340	0.0056325646
341	0.005632360528
342	0.005617826316
343	0.005615244933
344	0.005614991691
345	0.005597676213
346	0.005597434808
347	0.005582105828
348	0.005573583396
349	0.005571141841
350	0.005557677375
351	0.005538091674
352	0.005535812007
353	0.005533770976
354	0.00553189246
355	0.005530211343
356	0.005529942458
357	0.005514434414
358	0.005489371162
359	0.005487883448
360	0.005487631049
361	0.005481229124
362	0.005451816623
363	0.005449950718
364	0.005448469608
365	0.005422357699
366	0.005422116584
367	0.005419113722
368	0.005417727765
369	0.005416476831
370	0.005377648509
371	0.005368877546
372	0.005367557217
373	0.005336020706
374	0.005335723264
375	0.005334465596
376	0.005316993323
377	0.00529439799
378	0.005294139453
379	0.005287813123
380	0.005270417949
381	0.005233555709
382	0.005226316916
383	0.005207318749
384	0.005178182921
385	0.005157987197
386	0.005156719939
387	0.005141411271
388	0.005140242631
389	0.005139177283
390	0.005138179262
391	0.005137256778
392	0.005137003926
393	0.005136189758
394	0.005127249345
395	0.005122284932
396	0.005121435547
397	0.005110077243
398	0.005084937653
399	0.0050841553
400	0.005083442971
401	0.005082753086
402	0.005069836249
403	0.005057104207
404	0.005043530184
405	0.005039195131
406	0.00503851483
407	0.005024850738
408	0.005014186545
409	0.004986545163
410	0.004985864254
411	0.004953203242
412	0.004945057617
413	0.004944805797
414	0.004944617934
415	0.00493702863
416	0.004933037686
417	0.004919195528
418	0.004918488943
419	0.004918303389
420	0.004912685983
421	0.004911980968
422	0.004911330576
423	0.00490466606
424	0.004899415797
425	0.004893460919
426	0.004870079845
427	0.004869289453
428	0.004865591602
429	0.004864938925
430	0.004859296834
431	0.004858683666
432	0.004847374953
433	0.004837495427
434	0.004828233929
435	0.004809457244
436	0.004809166006
437	0.004791461297
438	0.00477409867
439	0.004763177531
440	0.004745594455
441	0.004737537455
442	0.004723497997
443	0.004710887009
444	0.00468655779
445	0.004681978119
446	0.004665492215
447	0.004650854298
448	0.004650189665
449	0.004639519146
450	0.004624975982
451	0.004621585453
452	0.004600332221
453	0.004582257853
454	0.004566054609
455	0.004557431669
456	0.004553492795
457	0.004534456757
458	0.004523713266
459	0.004523056175
460	0.004522478342
461	0.004508760998
462	0.004503603194
463	0.004495560465
464	0.004495049258
465	0.004492695527
466	0.004485777553
467	0.004471240452
468	0.00446857744
469	0.004461425368
470	0.004458075864
471	0.004451202573
472	0.004445415813
473	0.00444469951
474	0.00444424588
475	0.004439465473
476	0.004439052969
477	0.004430889498
478	0.004424810915
479	0.004424459599
480	0.00440982872
481	0.004409462501
482	0.004403861526
483	0.004394508447
484	0.004391355552
485	0.004383630088
486	0.004381367729
487	0.00437093911
488	0.004370623973
489	0.004363241759
490	0.004346582916
491	0.004346277885
492	0.004334444767
493	0.004329915981
494	0.004314128834
495	0.004307509143
496	0.004293623926
497	0.004290267295
498	0.004288335783
499	0.004286745391
500	0.0042841869
501	0.004282417738
502	0.004280354748
503	0.004274634252
504	0.00427331696
505	0.004266075954
506	0.004255933685
507	0.00424393592
508	0.004232712056
509	0.004231610339
510	0.004226102312
511	0.004225001043
512	0.004222569085
513	0.004221681377
514	0.004215104331
515	0.004214767809
516	0.004213078638
517	0.004209171366
518	0.004193068109
519	0.004186442896
520	0.004186173819
521	0.004174253938
522	0.004170427997
523	0.004158231787
524	0.004142308324
525	0.004141209482
526	0.004136892884
527	0.004133257298
528	0.004122014801
529	0.00411590143
530	0.004112556164
531	0.004111363796
532	0.004105298224
533	0.004103023682
534	0.004101035037
535	0.004100822864
536	0.004095016245
537	0.004090230609
538	0.004089916245
539	0.004089133857
540	0.004083782833
541	0.004080483274
542	0.00407840483
543	0.004073625248
544	0.004068685634
545	0.004059330749
546	0.004058318489
547	0.004056558464
548	0.004054453065
549	0.004053168163
550	0.004045393256
551	0.004042445567
552	0.004035176524
553	0.004033135184
554	0.004032446588
555	0.004030568273
556	0.004022168372
557	0.004017450453
558	0.004016685025
559	0.004000914403
560	0.00399360653
561	0.003992455265
562	0.00398841929
563	0.003984419672
564	0.003983502162
565	0.003979161261
566	0.003977805083
567	0.003976895033
568	0.003970304406
569	0.003968037343
570	0.003962856505
571	0.003953279833
572	0.00395167491
573	0.003947716739
574	0.003936336184
575	0.003928715486
576	0.003927959732
577	0.00392207882
578	0.00391697315
579	0.003915757904
580	0.003912451651
581	0.00390789633
582	0.003905992493
583	0.003899177932
584	0.003895808723
585	0.003892222917
586	0.003882563542
587	0.00388016494
588	0.003879016545
589	0.00387427363
590	0.003872094028
591	0.003869934109
592	0.003868830592
593	0.003865703408
594	0.003862873934
595	0.003861807901
596	0.003853075614
597	0.003843349432
598	0.003832195023
599	0.003829825867
600	0.003827171171
601	0.003822035775
602	0.003815613803
603	0.003814171428
604	0.003813415386
605	0.003808094938
606	0.003807240868
607	0.003802113036
608	0.003791212067
609	0.003787992435
610	0.003785744952
611	0.003785159396
612	0.003784587848
613	0.003767468463
614	0.003760269614
615	0.003752299471
616	0.003751663122
617	0.003742168102
618	0.003741333596
619	0.003739976004
620	0.003732293354
621	0.003731403381
622	0.003729491724
623	0.003719784477
624	0.003710323867
625	0.003709157659
626	0.003708017022
627	0.003704291386
628	0.003701812186
629	0.00370118668
630	0.003691926675
631	0.00369084315
632	0.003688221049
633	0.003682992703
634	0.003682493103
635	0.003681638975
636	0.003678915178
637	0.003677760546
638	0.003675851095
639	0.003675132159
640	0.003674524909
641	0.003666909302
642	0.003665831212
643	0.003661660017
644	0.003660772813
645	0.003660291864
646	0.00365784262
647	0.003655448922
648	0.003654983314
649	0.003652194028
650	0.003649064694
651	0.003645613052
652	0.003644505706
653	0.003644142294
654	0.003642639181
655	0.003641769668
656	0.003637623884
657	0.003634477667
658	0.003625109664
659	0.003624709999
660	0.003619819581
661	0.003619358564
662	0.003616296833
663	0.003615496156
664	0.003612094196
665	0.003611556911
666	0.003610683444
667	0.003610249063
668	0.003606751073
669	0.003606497499
670	0.003599664721
671	0.003599411338
672	0.003592922381
673	0.003585220697
674	0.003584874647
675	0.00358148143
676	0.003577179433
677	0.003571040539
678	0.00357026594
679	0.003568577204
680	0.003565190096
681	0.003564899493
682	0.003564616664
683	0.003560371897
684	0.003555316255
685	0.003550167384
686	0.003548428397
687	0.003547625342
688	0.00354446232
689	0.003539652729
690	0.003530270488
691	0.003529934779
692	0.003528084466
693	0.00352769908
694	0.003526993469
695	0.003520677016
696	0.003518906251
697	0.003517830748
698	0.003517447971
699	0.003517086026
700	0.003516816103
701	0.003516555307
702	0.003511869164
703	0.00350421228
704	0.003498119372
705	0.003497500459
706	0.003486994066
707	0.003484596185
708	0.003478290372
709	0.003478019828
710	0.003477777096
711	0.00347606307
712	0.003471770159
713	0.00346822878
714	0.003467930647
715	0.003466453633
716	0.003461838059
717	0.003461152108
718	0.003459163817
719	0.003455510695
720	0.003452281806
721	0.003449614496
722	0.00344371864
723	0.003440967874
724	0.003439332028
725	0.003438991936
726	0.00343830846
727	0.003435781736
728	0.003435488985
729	0.003435170668
730	0.003434497466
731	0.003433736079
732	0.003433554403
733	0.003433007102
734	0.003432137926
735	0.003431971475
736	0.003421811859
737	0.003418313718
738	0.003411664664
739	0.003411441489
740	0.003402845564
741	0.003400584288
742	0.003396912233
743	0.003396446296
744	0.003389694541
745	0.00338879739
746	0.003388452584
747	0.003386597533
748	0.003385768261
749	0.003385516966
750	0.003384460463
751	0.003383992404
752	0.003381569604
753	0.003375965591
754	0.00337452882
755	0.003371104822
756	0.003370420906
757	0.003370238352
758	0.003367962249
759	0.00336746605
760	0.00336692716
761	0.003365850013
762	0.003353578741
763	0.003348691516
764	0.003348288323
765	0.003346938353
766	0.003346449008
767	0.003344774239
768	0.003344565959
769	0.003342604269
770	0.003342344445
771	0.003342168814
772	0.003340533345
773	0.003340402942
774	0.003339431316
775	0.003338576228
776	0.003336931534
777	0.003333668656
778	0.003332204496
779	0.003329926973
780	0.0033255409
781	0.003325382766
782	0.003318914838
783	0.00331417559
784	0.003311719147
785	0.003311567352
786	0.003310160986
787	0.003306805502
788	0.003305784932
789	0.003303722186
790	0.003303514231
791	0.003302056233
792	0.003299316543
793	0.003291385689
794	0.003284892691
795	0.003283211429
796	0.003281497004
797	0.003280664511
798	0.003277230181
799	0.003275141288
800	0.003274685519
801	0.003273253069
802	0.003272724101
803	0.003270889914
804	0.003269168837
805	0.003268981688
806	0.00326766853
807	0.003266874772
808	0.003265630461
809	0.003263123644
810	0.003262106365
811	0.003260110331
812	0.003259930155
813	0.003253191241
814	0.003247946523
815	0.003247716887
816	0.003246335719
817	0.003244407894
818	0.003243793311
819	0.003241691433
820	0.003240407612
821	0.003239520852
822	0.003233998225
823	0.003229470725
824	0.003229102323
825	0.003227991845
826	0.003224416514
827	0.003216372678
828	0.003216094736
829	0.003215610401
830	0.003209678309
831	0.003205256788
832	0.003199742556
833	0.003197736106
834	0.003195533967
835	0.003195084887
836	0.003193382565
837	0.00319212328
838	0.003190734355
839	0.003189711506
840	0.003185621586
841	0.00318118905
842	0.003179927429
843	0.003179089796
844	0.003175262743
845	0.003169288324
846	0.003168077667
847	0.003164879305
848	0.003163330089
849	0.003162434372
850	0.003162063097
851	0.003160317304
852	0.003157873957
853	0.003157576067
854	0.00315739336
855	0.003157245909
856	0.003151118566
857	0.003149732542
858	0.003149023124
859	0.003148522548
860	0.003147650265
861	0.003146924862
862	0.003145466279
863	0.003143656462
864	0.003143539226
865	0.003143019527
866	0.003142703723
867	0.003140416027
868	0.003140246238
869	0.003140028214
870	0.003133275136
871	0.003130507625
872	0.003124438907
873	0.003120281774
874	0.003120105353
875	0.003115889803
876	0.003113539333
877	0.003107760724
878	0.003101492714
879	0.003100111175
880	0.003098686259
881	0.003096356083
882	0.003094872732
883	0.003092028672
884	0.003091868689
885	0.003090873533
886	0.00308815676
887	0.003084732139
888	0.003084477088
889	0.003084072473
890	0.003083231677
891	0.003082532135
892	0.003079134328
893	0.003076006207
894	0.003075289133
895	0.003073349968
896	0.003072580621
897	0.003071623824
898	0.003070193928
899	0.003066180452
900	0.003065961372
901	0.003065831332
902	0.003064397928
903	0.003060118106
904	0.003057616984
905	0.003050039824
906	0.003049197407
907	0.003048409569
908	0.003048151268
909	0.003043957679
910	0.003043808885
911	0.003042727902
912	0.003038933851
913	0.003036722905
914	0.003033578172
915	0.003033365871
916	0.003032391422
917	0.003026869945
918	0.003023045314
919	0.003021264983
920	0.003021122224
921	0.003016176865
922	0.003015134033
923	0.003014528983
924	0.00301385747
925	0.003013714517
926	0.0030131788
927	0.003012603936
928	0.003011961587
929	0.003010910371
930	0.003009980193
931	0.003009727114
932	0.00300869673
933	0.003007913131
934	0.003004487433
935	0.003003701945
936	0.003002533235
937	0.003001558266
938	0.003001242708
939	0.003000536851
940	0.00299995397
941	0.002998922206
942	0.002996966263
943	0.002996140374
944	0.002995564177
945	0.002994799188
946	0.00299404793
947	0.00299337109
948	0.002993258813
949	0.002992398043
950	0.00299184218
951	0.002991459912
952	0.002991377725
953	0.002991067459
954	0.002990971352
955	0.002990105576
956	0.002989745247
957	0.002989551769
958	0.002988944051
959	0.002988193125
960	0.002985184295
961	0.00298472048
962	0.002984268751
963	0.002982859872
964	0.002982345628
965	0.002975624043
966	0.002975334395
967	0.002974799709
968	0.002971855364
969	0.002971350127
970	0.002970861125
971	0.002970384506
972	0.002970078913
973	0.002966446419
974	0.002965896539
975	0.002965235824
976	0.002960026166
977	0.002957254617
978	0.00295683943
979	0.002956697351
980	0.002951113234
981	0.002950809719
982	0.00294736031
983	0.002946329502
984	0.002945450414
985	0.002942282956
986	0.002940160235
987	0.002939274643
988	0.002938461709
989	0.002937491056
990	0.002936955631
991	0.002935665338
992	0.00293484452
993	0.002932931465
994	0.002932156815
995	0.002929419036
996	0.002928531408
997	0.002928162799
998	0.002926085214
999	0.002925709316
